university,startup_name,description,website,is_ai_related,ai_confidence_score,source
UIUC (Illini-Founded),BODO,,,False,0.0,UIUC Entrepreneurship
UIUC (Illini-Founded),Boka Restaurant Group,,,False,0.0,UIUC Entrepreneurship
UIUC (Illini-Founded),Boom Financial Inc.,,,False,0.0,UIUC Entrepreneurship
UIUC (Illini-Founded),BorderX Lab,,,False,0.0,UIUC Entrepreneurship
UIUC (Illini-Founded),Bragg & Associates Inc.,,,False,0.0,UIUC Entrepreneurship
UIUC (Illini-Founded),Brik + Clik,,,False,0.0,UIUC Entrepreneurship
UIUC (Illini-Founded),Brius,,,False,0.0,UIUC Entrepreneurship
UIUC (Illini-Founded),Bumper Works,,,False,0.0,UIUC Entrepreneurship
UIUC (Illini-Founded),Business Logic Corporation,,,False,0.0,UIUC Entrepreneurship
UIUC (Illini-Founded),BUYin,,,False,0.0,UIUC Entrepreneurship
UIUC (Illini-Founded),Bytemobile,,,False,0.0,UIUC Entrepreneurship
UIUC (Illini-Founded),C3.ai,,,True,0.0,UIUC Entrepreneurship
UIUC (Illini-Founded),Calimetrix,,,False,0.0,UIUC Entrepreneurship
UChicago (Polsky/NVC),AIM Clinics,Autism therapy provider,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),AMOpportunities,International student education platform,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Appiness,Video commerce technology,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Ascent Technologies,Financial compliance software,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),BallotReady,Voter information guide,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),BenchPrep,Mobile learning platform,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),BrewBike,Mobile coffee service,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),BloomNation,Local florist marketplace,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Braintree,Payment processing (acquired by PayPal),,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),CaptainU,College sports recruiting software,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),ClostraBio,Immunotherapy therapeutics,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Cubii,Under-desk elliptical fitness device,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Darby Smart,DIY video community,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),ExplORer Surgical,Operating room workflow software,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Fronen,Banana-based frozen dessert,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),GrubHub,Food delivery platform,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Hello Tractor,Agricultural equipment rental,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),LuminAID,Solar lighting products,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Mindful Urgent Care,Mental health services,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Oxalo Therapeutics,Kidney disease treatment,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),PartySlate,Event planning platform,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Quevos,High-protein chips,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Rise Interactive,Digital marketing agency,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Seurat Therapeutics,Migraine treatment,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Simple Mills,Almond flour baking products,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),TAINA,Financial compliance software,,False,0.0,UChicago Polsky Center
UChicago (Polsky/NVC),Tovala,Smart cooking appliance,,False,0.0,UChicago Polsky Center
Northeastern University,119,HealthTech medical alert system,,False,0.0,Northeastern Entrepreneurship
Northeastern University,Airefresco,Diagnostics and intervention programs for mental health,,True,0.0,Northeastern Entrepreneurship
Northeastern University,Alia,Business services helping small companies connect with customers,,False,0.0,Northeastern Entrepreneurship
Northeastern University,Alpine Start Development,Real estate development firm,,False,0.0,Northeastern Entrepreneurship
Northeastern University,Althea Health,HealthTech using conversational AI,,True,0.0,Northeastern Entrepreneurship
Northeastern University,Apriqot LLC,HealthTech platform for population health assessments,,False,0.0,Northeastern Entrepreneurship
Northeastern University,Arch Printing,Compliance support services,,False,0.0,Northeastern Entrepreneurship
Northeastern University,Atrium Campus,EdTech reimagining campus card management,,False,0.0,Northeastern Entrepreneurship
Northeastern University,Benswic Cares,Personalized self-care kits,,False,0.0,Northeastern Entrepreneurship
Northeastern University,Better Than Belts,Modern suspenders brand,,False,0.0,Northeastern Entrepreneurship
Northeastern University,Blacket,App for booking services and purchasing products,,False,0.0,Northeastern Entrepreneurship
Northeastern University,Blue Ink Digital,Lead generation and data analytics firm,,False,0.0,Northeastern Entrepreneurship
Harvard (iLab),1Climate,"For clean energy developers who struggle with the time and costs of managing the regulatory sides of their projects, 1Climate offers an AI-powered, end-to-end platform that automates clean energy permitting and incentive processes.",,True,0.4,Harvard iLab
Harvard (iLab),1Room,"For schools in Kenya with one room and one generalist teacher, 1Room is digitizing and delivering school curriculum via tablets.",,False,0.0,Harvard iLab
Harvard (iLab),A1 Power Technologies,"Powering Nigeria’s food systems with clean energy across farming, processing, and distribution — improving food security while reducing the environmental footprint of agriculture.",,False,0.0,Harvard iLab
Harvard (iLab),A33,"Developing a diversified holding company with three arms: real estate development and operations, active investments, and a new ventures division.",,False,0.0,Harvard iLab
Harvard (iLab),Absco Therapeutics,AbscoTx injects image-guided therapy into tumors to educate the immune system to fight cancer locally and at metastatic sites.,,False,0.0,Harvard iLab
Harvard (iLab),AccessEquity,"Enhancing the employability of Bangladeshi youth through scalable, quality online training in AI and cybsersecurity.",,True,0.2,Harvard iLab
Harvard (iLab),acelab,"The seamless way to research, specify, and manage building materials.",,False,0.0,Harvard iLab
Harvard (iLab),AceUp,The AI-powered team transformation engine.,,True,0.4,Harvard iLab
Harvard (iLab),Aclaria Partners,"Financing decarbonization of real estate at scale with a team that has best-in-class subject matter expertise; demonstrated leadership across multiple economic cycles; and proven track records in global finance, business, and policy.",,False,0.0,Harvard iLab
Harvard (iLab),"Active Surfaces, Inc.","Developing a patented, lightweight, flexible solar technology that accelerates adoption in the built environment and rapidly mitigates carbon dioxide emissions at a global scale.",,False,0.0,Harvard iLab
Harvard (iLab),Adalat AI,Building India’s first end-to-end justice technology platform to address systemic inefficiencies in the judicial system.,,True,0.2,Harvard iLab
Harvard (iLab),ADAPT,An automated sustainability reporting platform for fleet operators with the aim to reduce greenhouse gas emissions in the transportation industry.,,False,0.0,Harvard iLab
Harvard (iLab),Adaptilens,"Developing the first and only intraocular lens that responds to the eye's natural signal to focus, thus eliminating the need for eyeglasses or contact lenses.",,False,0.0,Harvard iLab
Harvard (iLab),Adaptive Reader,"Adapting any book for every learner—personalized by language, reading level, and printed on demand.",,False,0.0,Harvard iLab
Harvard (iLab),Adeuk,Solving challenges around implementing new AI agent technologies.,,True,0.2,Harvard iLab
Harvard (iLab),Adiabatic Materials,Building a novel chemical manufacturing platform to decarbonize the chemical industry by replacing heat obtained from fossil fuels with electricity.,,False,0.0,Harvard iLab
Harvard (iLab),Adolescent Health Champions,Using peer-to-peer education to train adolescents in India in critical health topics.,,False,0.0,Harvard iLab
Harvard (iLab),AdvancedEdLink,"Providing expert college admissions consulting, academic road mapping, and career counseling, from SAT preparation through PhD applications, to guide students every step of the way.",,False,0.0,Harvard iLab
Harvard (iLab),Adventus Robotics,"Building autonomous wheelchairs to improve the lives of the severely disabled, and to minimize passenger-porter interaction for safer airports and hospitals.",,True,0.2,Harvard iLab
Harvard (iLab),AerroTerra,"Developing adaptable TPMS-based clay modules for façades and interiors that support efficient crop growing, cooler environments, and reduced building energy use.",,False,0.0,Harvard iLab
Harvard (iLab),AgDev,"Offering long-term debt capital for expansion-focused farmers in Brazil to purchase and restore degraded pastures to productivity, which reduces the need and financial incentive to clear native vegetation.",,False,0.0,Harvard iLab
Harvard (iLab),Agents of Discovery Inc.,Using the latest innovations in Augmented Reality and interactive education to fully engage kids in real-world contextualized education.,,False,0.0,Harvard iLab
Harvard (iLab),AgX,Building hardware-enabled software for sustainable livestock farming.,,False,0.0,Harvard iLab
Harvard (iLab),AI Pathology,Developing a convolutional neural network platform for the early detection of skin cancer using standard smartphone photographs.,,True,0.4,Harvard iLab
Harvard (iLab),Aidra Health,"Democratizing access to life-saving medical equipment in emerging markets through flexible sharing, leasing, and on-demand solutions.",,False,0.0,Harvard iLab
Harvard (iLab),Air Right Exchange of America (AREA),Simplifying zoning so Americans with air rights can transfer them to builders who will use them.,,False,0.0,Harvard iLab
Harvard (iLab),Aira Health,"Building an AI platform for clinical trial protocol design that helps biotech companies avoid preventable amendments, reduce revenue loss, and accelerate development timelines.",,True,0.4,Harvard iLab
Harvard (iLab),AIRQUA,"Transforming flood relief with air-generated water technology, delivering clean, safe water to families in urgent need during crises.",,False,0.0,Harvard iLab
Harvard (iLab),Akademi.al,Providing equal access to an excellent education to Albanian-speaking students around the globe.,,False,0.0,Harvard iLab
Harvard (iLab),Al Misrah Tailoring,"Specializing in Emirati menswear through tailoring that emphasizes premium fabrics, craftsmanship, customer experience, and sustainability.",,False,0.0,Harvard iLab
Harvard (iLab),Aldatu Biosciences,Advancing infectious disease diagnostics that facilitate society's collective response to global health emergencies.,,False,0.0,Harvard iLab
Harvard (iLab),Alfred,"Delivering a next generation living experience to renters through its resident-centric, technology-powered operating platform that also directly manages rental properties.",,False,0.0,Harvard iLab
Harvard (iLab),Algoma,Designing and building net-zero multifamily homes by combining mass timber with an offsite manufacturing approach.,,False,0.0,Harvard iLab
Harvard (iLab),Almond Fintech,"Providing financial institutions with near-instant FX settlement across borders, consistently beating mid-market rates.",,False,0.0,Harvard iLab
Harvard (iLab),Alnu Health,Providing an AI companion for chronic disease care to support patients with continuous guidance and personalized digital health insights.,,True,0.2,Harvard iLab
Harvard (iLab),Alokito Hridoy Foundation,"Building a teacher development platform that aims to support, nurture and empower teachers in Bangladesh as compassionate leaders and lifelong learners",,False,0.0,Harvard iLab
Harvard (iLab),Alpha Beta STEM Academy,Creating a Sixth Form college in Ghana that blends world-class STEM education with leadership training to prepare Africa’s future innovators.,,False,0.0,Harvard iLab
Harvard (iLab),Alvus Health INC,Alvus Health is developing a data-centric and automatic platform for target identification and drug discovery.,,False,0.0,Harvard iLab
Harvard (iLab),Amimi,Providing accessible and reliable guidance that helps young couples navigate relationship challenges and grow together.,,False,0.0,Harvard iLab
Harvard (iLab),Amira,Making a cooling mattress pad that keeps women experiencing disruptive hot flashes due to menopause asleep all night long.,,False,0.0,Harvard iLab
Harvard (iLab),Analog Social,"Curated tech-free experiences for professionals to find community, make authentic in-person connections, and explore ideas.",,False,0.0,Harvard iLab
Harvard (iLab),Anise Health,Reimagining mental health for the Asian community by providing personalized online interventions that acknowledge cultural context and addresses intersectional needs.,,False,0.0,Harvard iLab
Harvard (iLab),Anka Space,"Developing reusable rockets for affordable, frequent satellite launches, making space accessible to everyone.",,False,0.0,Harvard iLab
Harvard (iLab),Aperture Bio,"Realizing orders-of-magnitude improvements in speed and sensitivity, Aperture rapidly analyzes proteins in whole cells to map immune interactions.",,False,0.0,Harvard iLab
Harvard (iLab),Applied Impact,"Building software for communities, regulators, and developers to forecast air pollution and water impact of energy-intensive sites connected via the grid or on-site power sources.",,False,0.0,Harvard iLab
Harvard (iLab),"Aptemiz, Inc","Helping governments and nonprofits recover hidden funds through cost allocation, indirect cost rates, and compliance solutions.",,False,0.0,Harvard iLab
Harvard (iLab),Arcanist,Developing therapeutics for neurodegenerative diseases.,,False,0.0,Harvard iLab
Harvard (iLab),Archslate Inc.,A marketplace transforming the architecture and construction workforce through AI-driven hiring and upskilling.,,True,0.4,Harvard iLab
Harvard (iLab),Argus Systems,Offering faster data labeling services at cheaper prices for enterprises training AI models with human-labeled or poor programmatically labeled data.,,True,0.2,Harvard iLab
Harvard (iLab),Art Academy Plus,An online education platform that aims to empower young artists in China to pursue global higher education opportunities in creative subjects.,,False,0.0,Harvard iLab
Harvard (iLab),ArtEats,Using food-focused multi-sensory art education to foster emotional growth and unique talents among individuals with developmental disabilities.,,False,0.0,Harvard iLab
Harvard (iLab),articuler.ai,Developing a next-generation professional networking platform that vectorizes user profiles and matches people based on intent and need rather than keywords.,,True,0.2,Harvard iLab
Harvard (iLab),ArtLifting,ArtLifting advances access to the art market by connecting artists impacted by disabilities and housing insecurity with socially conscious customers to create meaningful spaces and products.,,False,0.0,Harvard iLab
Harvard (iLab),Arul Health,"Building an agentic AI operating system for chronic care navigation, starting in oncology and expanding across long-term conditions for patients and families.",,True,0.2,Harvard iLab
Harvard (iLab),Ascendance US Inc.,Bringing entrepreneurship education to K–12 students with guidance and mentorship from Ivy League peers.,,False,0.0,Harvard iLab
Harvard (iLab),Asian Women Development Plan International,"Empowering Asian women abroad by combating discrimination and gender-based violence through protection, advocacy, and development initiatives.",,False,0.0,Harvard iLab
Harvard (iLab),AsiansAhead,Building an online platform that drives Asian American social justice activism while promoting and supporting Asian-owned small businesses.,,False,0.0,Harvard iLab
Harvard (iLab),Assemblr,"Building a web-based no-code platform that enables anyone to teach, train, and create in 3D and AR.",,False,0.0,Harvard iLab
Harvard (iLab),Assignment Inc,Organizing the world’s climate change plans into solvable assignments on a mobile application — the Pokémon GO of climate change.,,False,0.0,Harvard iLab
Harvard (iLab),Asude Foundation,Aiming to provide a holistic education for every child in India.,,False,0.0,Harvard iLab
Harvard (iLab),Atharv Public School,"Using sports as a powerful tool to build character, emotional regulation, and essential life skills.",,False,0.0,Harvard iLab
Harvard (iLab),Atterriss LLC,"Building the infrastructure for a global, high-integrity carbon market — partnering with stock exchanges and regulators to enhance trust and unlock capital flows.",,False,0.0,Harvard iLab
Harvard (iLab),AugMend Health,Helping mental health professionals save time and increase coverage with self-guided VR intake and AI-tailored patient onboarding.,,True,0.2,Harvard iLab
Harvard (iLab),Aurie,"Building a reusable, intermittent catheter system to improve quality of life and health outcomes for people living with urinary retention.",,False,0.0,Harvard iLab
Harvard (iLab),Aurora & Lei Press,A multilingual publisher developing accessible materials that break barriers for immigrants and provide tools to navigate daily life.,,False,0.0,Harvard iLab
Harvard (iLab),Authentica AI,"Using AI and blockchain to trace rare earth element sourcing, ensuring compliance for manufacturers, labs, and governments needing to verify the climate impact and origin of rare earth materials.",,True,0.2,Harvard iLab
Harvard (iLab),Autologous Exosome Device,"Isolating safe autologous exosomes for clinical use with a disposable, low-cost device.",,False,0.0,Harvard iLab
Harvard (iLab),Auxin Security,Creating an AI and cybersecurity platform solutions that integrate advanced technology with social change initiatives.,,True,0.2,Harvard iLab
Harvard (iLab),Aware.ai,"Developing a voice-activated AI platform that helps women navigate major health transitions by instantly activating emotional, practical, and clinical support.",,True,0.4,Harvard iLab
Harvard (iLab),Axle Technologies,"Bringing together data from automakers, telematics providers, and other sources to optimize fuel usage, track vehicles, and reduce insurance premiums.",,False,0.0,Harvard iLab
Harvard (iLab),B2B Renew,"Supporting global e-business brands to reduce, reuse, and recycle customer returns with Amazon recommended and certified refurbishment service.",,False,0.0,Harvard iLab
Harvard (iLab),BallotBox,Building an e-voting platform designed to support both remote and onsite voting.,,False,0.0,Harvard iLab
Harvard (iLab),Bamnang,"Providing a platform offering fully furnished accommodation, mentorship, and a supportive community for students seeking safe, affordable housing and mentorship.",,False,0.0,Harvard iLab
Harvard (iLab),Bandelier Technologies,Developing quantum radar and sensing technology.,,False,0.0,Harvard iLab
Harvard (iLab),Barefoot Edu Foundation,Creating a movement of empowered educators in India who make education meaningful for children.,,False,0.0,Harvard iLab
Harvard (iLab),Bartega,"Promoting the integration of art practice in both schools and workplaces as a catalyst for collaboration, communication, and creativity.",,False,0.0,Harvard iLab
Harvard (iLab),Base Operations,"Aggregating, visualizing, and interpreting threat data to help organizations anticipate disruptions around the world — keeping their people, assets, and operations safe.",,False,0.0,Harvard iLab
Harvard (iLab),Beacon Bio,Improving hearing and healing by restoring eardrums with regenerative grafts.,,False,0.0,Harvard iLab
Harvard (iLab),Beat AI,Predicting heart arrhythmias hours in advance through an AI platform that gives clinicians critical intervention time to save lives.,,True,0.4,Harvard iLab
Harvard (iLab),"Beaver Health, Inc.","Engaging older loved ones in stimulating, culturally responsive activities to boost cognition and quality of life.",,False,0.0,Harvard iLab
Harvard (iLab),Beckley Retreats,Creating integrative health programs that leverage the benefits of psychedelics in partnership with The Beckley Foundation and researchers from Yale.,,False,0.0,Harvard iLab
Harvard (iLab),Bench Agent,"Turning scattered lab notes and data into shared memory, knowledge, and insights with an AI lab agent to accelerate research.",,True,0.2,Harvard iLab
Harvard (iLab),Bespoque,Incorporating an adaptive tailoring service into online checkout so people with disabilities can customize clothing from any retailer to meet their individual needs.,,False,0.0,Harvard iLab
Harvard (iLab),Beyond Boundaries Initiative,"Connecting underprivileged students with global mentors to provide career guidance, confidence-building, and future-focused skills.",,False,0.0,Harvard iLab
Harvard (iLab),Bhadala,"Transforming transit for cities, agencies, and companies through real-time tracking, seamless payments, and intuitive trip planning.",,False,0.0,Harvard iLab
Harvard (iLab),Bilda Education,"Leveraging mobile technologies like WhatsApp and SMS to facilitate community-driven climate monitoring, reporting, and verification (MRV).",,False,0.0,Harvard iLab
Harvard (iLab),BioBoat,"Empowering global life-science students to make intentional, future-oriented decisions about their academic and professional growth.",,False,0.0,Harvard iLab
Harvard (iLab),BIOPOD Co.,Democratizing ecosystem remediation through modular nature-based solutions.,,False,0.0,Harvard iLab
Harvard (iLab),Birufinery,"Creating seaweed-based biostimulants for sustainable agriculture that remediate soil, boost yields, and improve fertilizer efficiency.",,False,0.0,Harvard iLab
Harvard (iLab),Bitmal,A social fintech solution that rewards community solutions and contributions and a trusted fund distribution channel optimizing transparency and accountability.,,False,0.0,Harvard iLab
Harvard (iLab),blip energy,"An affordable, portable smart battery that offers backup power and bill savings, reduces emissions, and stabilizes the grid. Now regular consumers can charge when energy is cheap and discharge when energy is expensive.",,False,0.0,Harvard iLab
Harvard (iLab),BLKHLTH,"Advancing health equity in Black communities through education, advocacy, research, and community-centered programs.",,False,0.0,Harvard iLab
Harvard (iLab),Block Entertainment LLC,Providing business management services with a focus on live music touring.,,False,0.0,Harvard iLab
Harvard (iLab),Blossom Academy,"Creating pathways for underserved communities to develop digital skills, empowering them to access the evolving job market and boost their incomes.",,False,0.0,Harvard iLab
Harvard (iLab),Bluesense AI Inc,Using AI to detect skin diseases and cancer from a selfie while delivering personalized skincare insights and recommendations.,,True,0.2,Harvard iLab
Harvard (iLab),Blueshoe,"Building the next generation of financial infrastructure for law firms that's reliable, transparent and free of human bottlenecks.",,False,0.0,Harvard iLab
Harvard (iLab),Body Empowerment Project,An evidence-based eating disorders intervention platform for adolescents.,,False,0.0,Harvard iLab
Harvard (iLab),Bond Health,Transforming clinical trial patient recruitment by leveraging AI and electronic health records to match patients with the right trials.,,True,0.2,Harvard iLab
Harvard (iLab),BonePixel,"Building a fully-automated, AI-powered platform to assess hip pathology in 3D, using routinely collected clinical data.",,True,0.4,Harvard iLab
Harvard (iLab),Boston Interactome,Reprogramming neuronal gene expression to treat brain disease.,,False,0.0,Harvard iLab
Northwestern (Garage),AdBook,"AdBookis a self-serve platform that lets local businesses easily discover, book, and manage ad inventory across TV, radio, and digital channels in one place.‍Founded by Isaiah Hashimoto, McCormick '28.",,False,0.0,Northwestern Garage
Northwestern (Garage),AirNX,"AirNXbuilds the first consumer-focused, humidity-powered carbon capture device utilizing thin flexible panels to remove and store CO2 in swappable cartridges users return for cash-back, discounts, or carbon credits while also generating electricity, laying the foundation for a future city-scale carb",,False,0.0,Northwestern Garage
Northwestern (Garage),Bhive,"Bhiveis a company making affordable, US made, AI driven drone swarms.Founded by Michael He, McCormick '26.",,True,0.2,Northwestern Garage
Northwestern (Garage),BlossonsAI,"BlossomsAIis an AI Coursera that turns all your scattered thoughts, articles, videos, and GPT chats into a personalized, structured course built with learning science.Founded by Emily Wang, SESP '27.",,True,0.4,Northwestern Garage
Northwestern (Garage),CrowdListen (by Cogno),"CrowdListentransforms large-scale social conversations into actionable insights via multi-modal ai content understanding.Founded by Terry Chen, Weinberg '26.",,True,0.2,Northwestern Garage
Northwestern (Garage),Domyra Health,"Domyra Healthis software to scale hospital at home operations.Founded by Tim Schwirtlich, Feinberg '28.",,False,0.0,Northwestern Garage
Northwestern (Garage),ELIOS,"ELIOSis a student-focused tech startup simplifying campus life through tools like PurplePulse, which consolidates Northwestern events from multiple platforms into a personalized feed, curating activities that match students’ interests and schedules.‍Founded by Delia Zuzarte, McCormick '29.",,False,0.0,Northwestern Garage
Northwestern (Garage),Enoki,"Enokiis a personalized meal planning platform with recipes from the internet delivered to your doorstep.Founded by Ryan Kang, Weinberg '27.",,False,0.0,Northwestern Garage
Northwestern (Garage),FeedLogic,"FeedLogicuses vibration to help CNC machinists make parts faster and better.Founded by Lance Locker, McCormick '27.",,False,0.0,Northwestern Garage
Northwestern (Garage),Fracture Club,"Fracture Clubmake dressing easier through adaptive design for patients with limited mobilityFounded by Grace Nie, Kellogg '27.",,False,0.0,Northwestern Garage
Northwestern (Garage),Gambit,"Gambitis an edtech startup aiming to reimagine the student experience based on top of existing LMS through gamification, integrated AI study tools, and breakthrough UX.Founded by Sahil Agarwal, SESP '29.",,True,0.2,Northwestern Garage
Northwestern (Garage),glimmr,"glimmris India’s first shoe charm company.‍Founded by Vani Bansal, SoC '28.",,False,0.0,Northwestern Garage
Northwestern (Garage),Grid Gate,"Grid Gateis developing a Machine Learning program that de-risks energy project by helping developers navigate interconnection queues.Founded by Kiran Moore, Weinberg '26.",,True,0.35,Northwestern Garage
Northwestern (Garage),Hackney,"Hackneyis an Uber and Lyft price comparison app.‍Founded by Griffin Li, McCormick '28.",,False,0.0,Northwestern Garage
Northwestern (Garage),HaptE,"HaptEis building optical intelligence for supply chain warehouses.Co-founded by Victoria Israel, McCormick '26 & Trevor Abbott, McCormick '26.",,False,0.0,Northwestern Garage
Northwestern (Garage),Irisight,"Irisightturns black box AI Models (GPT, Claude, Gemini, etc) into fully explainable and auditable systems so regulated industries like Finance, Healthcare, etc can also fully incorporate AI into their workflow.‍Founded by Sripad Ganti, Weinberg '27.",,True,0.4,Northwestern Garage
Northwestern (Garage),JukeBox,"JukeBoxis a music rating social platform designed to bring music-lovers together to promote community and engagement beyond listening.‍Co-founded by Jeb Scipio del Campo, Weinberg '28 & Matthew Smith, SoC '28.",,False,0.0,Northwestern Garage
Northwestern (Garage),Keys For The Mind Project,"Keys for The Mind Projectdelivers individualized, ear-led and visual-based piano lessons for assisted living residents to exercise working memory and executive function to strengthen cognitive reserve and support healthy brain aging free from dementia.Founded by Marcus Yeung, Weinberg/Bienen '28.",,True,0.2,Northwestern Garage
Northwestern (Garage),Kinetic Robots,"Kinetic Robotsspecializes in 3D-printed robotic servo motors to decrease their costs and accelerate the pace of technological advancement.Founded by Dimitri Gunawan, McCormick '29.",,False,0.0,Northwestern Garage
Northwestern (Garage),LeakLogik,"LeakLogikis a smart toilet valve designed to detect and stop toilet leaks early--saving customers money and saving the world's water.Founded by Samuel Grayson, McCormick '27.",,False,0.0,Northwestern Garage
Northwestern (Garage),Litterbox LLC,"Litterbox LLC: WHERE WILDCATS STORE THEIR SH*T, Summer storage made for Northwestern students — by Northwestern students.‍Led by Kelvin Wong, Medill '26;.",,False,0.0,Northwestern Garage
Northwestern (Garage),Locket Cybersecurity,"Locket Cybersecuritycertifies students to protect your business from cyber threats through pro-bono security audits.Co-founder by Kris Yun, SESP/Weinberg '27 & Theo Maurino, Weinberg '26.",,False,0.0,Northwestern Garage
Northwestern (Garage),Mancer,"Mancerprovides robotic non-destructive inspection and predictive-maintenance software that maps degradation on critical industrial assets and forecasts failures to reduce outage risk and maintenance cost.Founded by Tahasin Shadat, McCormick '28.",,False,0.0,Northwestern Garage
Northwestern (Garage),Meemo,"Meemoprovides an instantaneous alert to both guardian and child when they step too far away from one another.‍Founded by Madeline Conter, McCormick '27.",,False,0.0,Northwestern Garage
Northwestern (Garage),MuddBites,"MuddBitesis a student-run venture launching a vending machine at Northwestern University’s Mudd Library to offer Asian snacks and instant noodles, catering to students seeking diverse, late-night meal options.Co-founded by Vincent Yang, Weinberg '26; Jessica Sun, SESP '26; Hailee Kim, Weinberg '26.",,False,0.0,Northwestern Garage
Northwestern (Garage),Munch,"Munchis Tinder for recipes.‍Co-founded by Max Tong, McCormick '27 & Andy Lu, McCormick '27.",,False,0.0,Northwestern Garage
Northwestern (Garage),nestd,"nestdis a secondhand digital marketplace for college students to easily and safely buy and sell furniture on campus.‍Co-founded by Maria Bejjani, McCormick '27 & Alexandra Boico, Weinberg '27.",,False,0.0,Northwestern Garage
Northwestern (Garage),northwestern.love,"northwestern.lovesends college students on a date with someone cute.‍Founded by Nandan Dhanesh, Weinberg '27.",,False,0.0,Northwestern Garage
Northwestern (Garage),Nyck AI,"Nyck AIis an AI Employee that manages purchasing for SMB food manufacturers & distributors.Founded by Marc Davis, Kellogg/McCormick '26.",,True,0.2,Northwestern Garage
Northwestern (Garage),OneCalla,"OneCallaAI-powered phone call assistant for everyday users.‍Led by Zhenzhen Guan, Kellogg '26.",,False,0.0,Northwestern Garage
Northwestern (Garage),OnSight,"OnSightdevelops automated gym equipment management.Co-founded by Angel Mendoza, McCormick '26 & Matthew Martinez, McCormick '26.",,False,0.0,Northwestern Garage
Northwestern (Garage),Pathways.ai,"Pathways.AIis a web app that helps companies reach key people such as top freelancers, creators, executives, or buyers by turning cold outreach into strategic warm introductions.Founded by Julia Li, Weinberg '27.",,True,0.2,Northwestern Garage
Northwestern (Garage),POMwear,"POMwear is smart shapewear that helps women take control of their menstrual pain by delivering discreet and adaptive menstrual pain relief that moves with them and leaves them feeling empowered, confident, and in tune with their body every day.Led by Dev Jhaveri, McCormick '28.",,False,0.0,Northwestern Garage
Northwestern (Garage),QuickSlot Health,"QuickSlotHealth puts private practice on autopilot so independent clinicians can start, run, and grow their own practice with minimal cost and supervision.Founded by Jason Tothy, McCormick '27.",,False,0.0,Northwestern Garage
Northwestern (Garage),ReCat,"ReCatis an app (and game!) that helps couples build stronger relationships by encouraging expressions of gratitude and healthy communication.Founded by Ashley Guo, SESP '26.",,False,0.0,Northwestern Garage
Northwestern (Garage),Restless,"Restlessis a CPG company aimed at improving the health outcomes of the military, first responder, and blue-collar community.‍Founded by Daniel Medina, Kellogg '27.",,False,0.0,Northwestern Garage
Northwestern (Garage),Roots,"Rootsis a vendor to retirement homes that records family history.‍Founded by Sophia Bogdanovitch, Bienen/SoC '27.",,False,0.0,Northwestern Garage
Northwestern (Garage),Somnia,"Somniahelps people struggling to fall asleep faster through an app that transforms your phone into a bedside projector and guides you through a research-backed breathing routine.‍Founded by Raajvir Vijay, McCormick '29.",,False,0.0,Northwestern Garage
Northwestern (Garage),Stella's Imagination,"Stella's Imaginationis a handmade plushie business, crafting adorable, high-quality creations with care since 2015 and shipping worldwide to bring joy to every customer.Founded by Anastasia Jiminez, Weinberg '26.",,False,0.0,Northwestern Garage
Northwestern (Garage),Symbia,"Symbiagrows leather out of recycled Kombucha and Bacterial culture to redefine functional sustainability and introduce a new source of income to rural craftspeople worldwide.Founded by Rayden Yap, McCormick '29.",,False,0.0,Northwestern Garage
Northwestern (Garage),Tedio,"Tediohelps parents raise children who can consciously refuse fast dopamine through a book series and mobile app.‍Founded by Breanna Lee, Weinberg '27.",,False,0.0,Northwestern Garage
Northwestern (Garage),Tuka,"Tukais a personalized, AI-supported search engine that turns trusted word-of-mouth recommendations from your social network into an easy, curated way to discover and share places, experiences, products, and more from and with your real community.Co-founded by Josephine White, McCormick '26 & Autymn ",,True,0.2,Northwestern Garage
